datetime,ac_power,dc_power,ambient_temp,module_temp,irradiation
2020-05-26 03:00:00,0.0,0.0,21.364649516666667,19.117106083333333,0.0
2020-05-26 04:00:00,0.0,0.0,21.312706444047617,19.006534258333335,0.0
2020-05-26 05:00:00,0.0,0.0,22.070155316666664,19.539565016666664,0.00020635903135
2020-05-26 06:00:00,1324.3334821815,13645.008928525,22.783858596428573,21.118755901190475,0.043703293967857125
2020-05-26 07:00:00,6427.474107125,65477.084821,24.205434099999998,27.84069116666667,0.2439782858333333
2020-05-26 08:00:00,13564.181250025,138459.0982145,26.271270117857142,39.95716410952381,0.4789968870119048
2020-05-26 09:00:00,19556.60892865,199921.44196475,27.801093966666667,49.629906283333334,0.6919608188333333
2020-05-26 10:00:00,23340.60580445,239061.10714725,29.53407568690476,56.541919428571425,0.8427738709166666
2020-05-26 11:00:00,21834.221874725,223633.370532,30.40919703333333,55.491460716666666,0.778270831
2020-05-26 12:00:00,23205.121427525,237794.357139,31.46684990119047,56.57650733333333,0.8239350104880954
2020-05-26 13:00:00,21401.853571375003,219226.4151815,32.67045833333333,57.48449853333333,0.7622425405
2020-05-26 14:00:00,12641.716071325001,129100.59821475,32.70317200595238,49.08159946309524,0.42751056750000005
2020-05-26 15:00:00,13133.687946475,134056.13392875,32.6998913,44.827407816666664,0.427828956
2020-05-26 16:00:00,12265.25178565,125153.61160775,33.224596244047625,44.473493015476194,0.41015728260714285
2020-05-26 17:00:00,3434.7571428449996,35152.491071175,31.72510988333333,35.14305228333333,0.11505909359999997
2020-05-26 18:00:00,241.129017855,2495.51339285,28.967409116666666,27.80243660357143,0.016023397816785676
2020-05-26 19:00:00,0.0,0.0,27.47797595,25.4549042,0.0
2020-05-26 20:00:00,0.0,0.0,26.134843472619046,23.28577411190476,0.0
2020-05-26 21:00:00,0.0,0.0,26.575712683333336,25.1851711,0.0
2020-05-26 22:00:00,0.0,0.0,25.930998569047617,23.940487891666667,0.0
2020-05-26 23:00:00,0.0,0.0,24.0982615,22.991171283333333,0.0
2020-05-27 00:00:00,0.0,0.0,23.3974126,21.77005198333333,0.0
2020-05-27 01:00:00,0.0,0.0,23.560330661904764,22.106003558333335,0.0
2020-05-27 02:00:00,0.0,0.0,23.543554166666667,21.594501816666664,0.0
2020-05-27 03:00:00,0.0,0.0,24.049561879761903,21.850401072619047,0.0
2020-05-27 04:00:00,0.0,0.0,23.567823233333332,21.50969335,0.0
2020-05-27 05:00:00,0.0,0.0,23.443279973809524,21.55644231428571,0.000210134299583325
2020-05-27 06:00:00,1531.3783036125,15736.505356900001,23.434353133333335,22.373884033333333,0.0528227298966666
2020-05-27 07:00:00,6052.281220275,61663.9851185,25.02574100238095,28.334441775000002,0.2180529917928571
2020-05-27 08:00:00,12545.611458375,128013.54613100001,26.89609325,39.139409416666666,0.4510691605
2020-05-27 09:00:00,17945.839821524998,183446.8860115,28.434631160714286,48.02500499880953,0.6405595882261905
2020-05-27 10:00:00,16245.633928475,166038.12559525,29.26446335357143,47.43523615039682,0.5742018994642857
2020-05-27 11:00:00,21970.96324455,225038.9940485,30.834396783333332,55.76013176666666,0.7790673806666666
2020-05-27 12:00:00,18676.310714025,191100.004465,32.10466298452381,56.908168005952376,0.7092874103809523
2020-05-27 13:00:00,12322.686309525001,125779.4389875,32.43146921666666,46.49787123333333,0.41788405583333327
2020-05-27 14:00:00,12308.646577399999,125656.81398875,32.59225887619048,45.443716183333336,0.4015431301071428
2020-05-27 15:00:00,12875.821874925,131440.67857,32.44795675,45.466436816666665,0.4216070968333333
2020-05-27 16:00:00,10559.175000025,107729.0133935,31.952802416666664,42.38717346666667,0.3573314593333333
